MappingName,OrthologID,GenomeName,GeneID,Annotation,GenomeID,Group,Clade,RefType
CC9616_2517173000,60001830,CC9616,2517173000,hypothetical protein,2517093019,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
CC9616_2517175274,60001888,CC9616,2517175274,hypothetical protein,2517093019,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
CC9616_2517174485,60001888,CC9616,2517174485,hypothetical protein,2517093019,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507318606,60001830,KORDI-100,2507318606,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507316848,60001830,KORDI-100,2507316848,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507317907,60001830,KORDI-100,2507317907,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507319196,60001830,KORDI-100,2507319196,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507318584,60001830,KORDI-100,2507318584,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507317372,60001830,KORDI-100,2507317372,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507316756,60001830,KORDI-100,2507316756,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507317842,60001830,KORDI-100,2507317842,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507316834,60001830,KORDI-100,2507316834,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507318319,60001830,KORDI-100,2507318319,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507316660,60001830,KORDI-100,2507316660,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507319202,60001830,KORDI-100,2507319202,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507319412,60001830,KORDI-100,2507319412,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507316992,60001830,KORDI-100,2507316992,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507317196,60001888,KORDI-100,2507317196,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507317845,60001888,KORDI-100,2507317845,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
KORDI-100_2507317924,60002365,KORDI-100,2507317924,hypothetical protein,2507262013,Synechococcus,5.1A-UC-A-EnvC,ISOLATE
AG-670-D07_2717531399,60001830,AG-670-D07,2717531399,hypothetical protein,2716884611,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-D07_2717532393,60001830,AG-670-D07,2717532393,hypothetical protein,2716884611,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-D07_2717531658,60001830,AG-670-D07,2717531658,hypothetical protein,2716884611,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-D07_2717531833,60001830,AG-670-D07,2717531833,hypothetical protein,2716884611,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-D07_2717532388,60001830,AG-670-D07,2717532388,hypothetical protein,2716884611,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-D07_2717532015,60001888,AG-670-D07,2717532015,hypothetical protein,2716884611,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-D07_2717531660,60001888,AG-670-D07,2717531660,hypothetical protein,2716884611,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717533596,60001830,AG-670-F04,2717533596,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717535128,60001830,AG-670-F04,2717535128,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717533752,60001830,AG-670-F04,2717533752,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717534551,60001830,AG-670-F04,2717534551,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717534997,60001830,AG-670-F04,2717534997,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717535442,60001830,AG-670-F04,2717535442,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717533674,60001830,AG-670-F04,2717533674,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717534041,60001830,AG-670-F04,2717534041,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717534670,60001830,AG-670-F04,2717534670,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717533770,60001830,AG-670-F04,2717533770,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717535139,60001830,AG-670-F04,2717535139,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717533553,60001830,AG-670-F04,2717533553,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717533595,60001830,AG-670-F04,2717533595,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717534901,60001830,AG-670-F04,2717534901,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717534663,60001830,AG-670-F04,2717534663,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717534697,60001830,AG-670-F04,2717534697,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717535161,60001830,AG-670-F04,2717535161,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717533648,60001830,AG-670-F04,2717533648,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717533903,60001830,AG-670-F04,2717533903,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717535287,60001830,AG-670-F04,2717535287,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717533981,60001830,AG-670-F04,2717533981,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717535126,60001888,AG-670-F04,2717535126,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717535147,60001888,AG-670-F04,2717535147,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717534416,60001888,AG-670-F04,2717534416,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717534547,60001888,AG-670-F04,2717534547,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717535301,60001888,AG-670-F04,2717535301,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
AG-670-F04_2717535262,60002365,AG-670-F04,2717535262,hypothetical protein,2716884612,Synechococcus,5.1A-UC-A-EnvC,SAG
KORDI-49_2507311548,60001830,KORDI-49,2507311548,hypothetical protein,2507262011,Synechococcus,5.1A-WPC1,ISOLATE
KORDI-49_2507311547,60001830,KORDI-49,2507311547,hypothetical protein,2507262011,Synechococcus,5.1A-WPC1,ISOLATE
KORDI-49_2507311980,60001883,KORDI-49,2507311980,protein of unknown function (DUF4214),2507262011,Synechococcus,5.1A-WPC1,ISOLATE
KORDI-49_2507313604,60002365,KORDI-49,2507313604,hypothetical protein,2507262011,Synechococcus,5.1A-WPC1,ISOLATE
AG-676-E04_2717145382,60001830,AG-676-E04,2717145382,hypothetical protein,2716884258,Synechococcus,5.1A-unclassified,SAG
AG-676-E04_2717145774,60001830,AG-676-E04,2717145774,hypothetical protein,2716884258,Synechococcus,5.1A-unclassified,SAG
AG-676-E04_2717145787,60001830,AG-676-E04,2717145787,hypothetical protein,2716884258,Synechococcus,5.1A-unclassified,SAG
AG-676-E04_2717145547,60001888,AG-676-E04,2717145547,hypothetical protein,2716884258,Synechococcus,5.1A-unclassified,SAG
MIT9504_2682251759,60001830,MIT9504,2682251759,hypothetical protein,2681812951,Synechococcus,5.1B-CRD1,ISOLATE
MIT9504_2682253279,60001830,MIT9504,2682253279,hypothetical protein,2681812951,Synechococcus,5.1B-CRD1,ISOLATE
MIT9504_2682252836,60002365,MIT9504,2682252836,hypothetical protein,2681812951,Synechococcus,5.1B-CRD1,ISOLATE
MIT9504_2682253646,60002365,MIT9504,2682253646,hypothetical protein,2681812951,Synechococcus,5.1B-CRD1,ISOLATE
MIT9504_2682253648,60002365,MIT9504,2682253648,hypothetical protein,2681812951,Synechococcus,5.1B-CRD1,ISOLATE
MIT9504_2682252838,60002365,MIT9504,2682252838,hypothetical protein,2681812951,Synechococcus,5.1B-CRD1,ISOLATE
MIT9508_2682256556,60002365,MIT9508,2682256556,hypothetical protein,2681812952,Synechococcus,5.1B-CRD1,ISOLATE
MIT9508_2682256329,60002365,MIT9508,2682256329,hypothetical protein,2681812952,Synechococcus,5.1B-CRD1,ISOLATE
MIT9509_2682259824,60001830,MIT9509,2682259824,hypothetical protein,2681812953,Synechococcus,5.1B-CRD1,ISOLATE
MIT9509_2682258996,60001830,MIT9509,2682258996,hypothetical protein,2681812953,Synechococcus,5.1B-CRD1,ISOLATE
MIT9509_2682260126,60002365,MIT9509,2682260126,hypothetical protein,2681812953,Synechococcus,5.1B-CRD1,ISOLATE
MIT9509_2682259509,60002365,MIT9509,2682259509,hypothetical protein,2681812953,Synechococcus,5.1B-CRD1,ISOLATE
MIT9509_2682259507,60002365,MIT9509,2682259507,hypothetical protein,2681812953,Synechococcus,5.1B-CRD1,ISOLATE
AG-323-A01_2717518890,60001830,AG-323-A01,2717518890,hypothetical protein,2716884599,Synechococcus,5.1B-CRD1,SAG
AG-323-A01_2717519014,60002365,AG-323-A01,2717519014,hypothetical protein,2716884599,Synechococcus,5.1B-CRD1,SAG
AG-670-F22_2717537592,60001883,AG-670-F22,2717537592,protein of unknown function (DUF4214),2716884613,Synechococcus,5.1B-CRD1,SAG
AG-670-F22_2717535679,60001888,AG-670-F22,2717535679,hypothetical protein,2716884613,Synechococcus,5.1B-CRD1,SAG
AG-673-A03_2717539837,60001883,AG-673-A03,2717539837,protein of unknown function (DUF4214),2716884615,Synechococcus,5.1B-CRD1,SAG
AG-673-D02_2717144970,60002365,AG-673-D02,2717144970,hypothetical protein,2716884257,Synechococcus,5.1B-CRD1,SAG
AG-673-F03_2717545976,60001830,AG-673-F03,2717545976,hypothetical protein,2716884618,Synechococcus,5.1B-CRD1,SAG
AG-673-F03_2717547101,60001888,AG-673-F03,2717547101,hypothetical protein,2716884618,Synechococcus,5.1B-CRD1,SAG
AG-673-F03_2717547262,60001888,AG-673-F03,2717547262,hypothetical protein,2716884618,Synechococcus,5.1B-CRD1,SAG
AG-676-A21_2717590895,60001888,AG-676-A21,2717590895,hypothetical protein,2716884667,Synechococcus,5.1B-CRD1,SAG
AG-676-A21_2717590617,60002365,AG-676-A21,2717590617,hypothetical protein,2716884667,Synechococcus,5.1B-CRD1,SAG
AG-676-A21_2717590135,60002365,AG-676-A21,2717590135,hypothetical protein,2716884667,Synechococcus,5.1B-CRD1,SAG
AG-676-C06_2717548919,60001830,AG-676-C06,2717548919,hypothetical protein,2716884620,Synechococcus,5.1B-CRD1,SAG
AG-679-A02_2717592743,60001883,AG-679-A02,2717592743,protein of unknown function (DUF4214),2716884668,Synechococcus,5.1B-CRD1,SAG
AG-679-E23_2717601756,60001830,AG-679-E23,2717601756,hypothetical protein,2716884672,Synechococcus,5.1B-CRD1,SAG
AG-679-E23_2717603243,60001830,AG-679-E23,2717603243,hypothetical protein,2716884672,Synechococcus,5.1B-CRD1,SAG
AG-679-E23_2717602451,60001830,AG-679-E23,2717602451,hypothetical protein,2716884672,Synechococcus,5.1B-CRD1,SAG
AG-679-E23_2717601748,60001830,AG-679-E23,2717601748,hypothetical protein,2716884672,Synechococcus,5.1B-CRD1,SAG
AG-679-E23_2717602739,60001830,AG-679-E23,2717602739,hypothetical protein,2716884672,Synechococcus,5.1B-CRD1,SAG
AG-683-G11_2717606714,60001883,AG-683-G11,2717606714,protein of unknown function (DUF4214),2716884675,Synechococcus,5.1B-CRD1,SAG
AG-686-D09_2717610487,60001830,AG-686-D09,2717610487,hypothetical protein,2716884679,Synechococcus,5.1B-CRD1,SAG
AG-686-D09_2717610371,60001830,AG-686-D09,2717610371,hypothetical protein,2716884679,Synechococcus,5.1B-CRD1,SAG
WH8020_2646428044,60002365,WH8020,2646428044,hypothetical protein,2645727663,Synechococcus,5.1B-I,ISOLATE
AG-683-A02_2717558486,60001830,AG-683-A02,2717558486,hypothetical protein,2716884625,Synechococcus,5.1B-I,SAG
AG-686-A03_2717566288,60001830,AG-686-A03,2717566288,hypothetical protein,2716884630,Synechococcus,5.1B-I,SAG
AG-686-A03_2717566864,60001830,AG-686-A03,2717566864,hypothetical protein,2716884630,Synechococcus,5.1B-I,SAG
AG-686-A03_2717566370,60001830,AG-686-A03,2717566370,hypothetical protein,2716884630,Synechococcus,5.1B-I,SAG
AG-686-F08_2717611678,60002365,AG-686-F08,2717611678,hypothetical protein,2716884680,Synechococcus,5.1B-I,SAG
RS9916_2623919049,60001830,RS9916,2623919049,hypothetical protein,2623620281,Synechococcus,5.1B-IX,ISOLATE
RS9916_2623920888,60001830,RS9916,2623920888,hypothetical protein,2623620281,Synechococcus,5.1B-IX,ISOLATE
RS9916_2623919985,60002365,RS9916,2623919985,hypothetical protein,2623620281,Synechococcus,5.1B-IX,ISOLATE
RS9916_2623919983,60002365,RS9916,2623919983,hypothetical protein,2623620281,Synechococcus,5.1B-IX,ISOLATE
RS9916_2623920398,60002365,RS9916,2623920398,hypothetical protein,2623620281,Synechococcus,5.1B-IX,ISOLATE
WH7803_2624101833,60001830,WH7803,2624101833,hypothetical protein,2623620330,Synechococcus,5.1B-V,ISOLATE
WH7803_2624101851,60001830,WH7803,2624101851,hypothetical protein,2623620330,Synechococcus,5.1B-V,ISOLATE
WH7805_2626026329,60001830,WH7805,2626026329,hypothetical protein,2623620868,Synechococcus,5.1B-VI,ISOLATE
WH7805_2626026346,60001830,WH7805,2626026346,hypothetical protein,2623620868,Synechococcus,5.1B-VI,ISOLATE
WH7805_2626028475,60001830,WH7805,2626028475,hypothetical protein,2623620868,Synechococcus,5.1B-VI,ISOLATE
WH7805_2626026332,60001830,WH7805,2626026332,hypothetical protein,2623620868,Synechococcus,5.1B-VI,ISOLATE
WH7805_2626028588,60002365,WH7805,2626028588,hypothetical protein,2623620868,Synechococcus,5.1B-VI,ISOLATE
RCC307_2623930384,60001830,RCC307,2623930384,hypothetical protein,2623620283,Synechococcus,5.3,ISOLATE
RCC307_2623927989,60001830,RCC307,2623927989,hypothetical protein,2623620283,Synechococcus,5.3,ISOLATE
RCC307_2623927988,60001830,RCC307,2623927988,hypothetical protein,2623620283,Synechococcus,5.3,ISOLATE
RCC307_2623930367,60001830,RCC307,2623930367,hypothetical protein,2623620283,Synechococcus,5.3,ISOLATE
RCC307_2623930365,60001830,RCC307,2623930365,hypothetical protein,2623620283,Synechococcus,5.3,ISOLATE
RCC307_2623930363,60001830,RCC307,2623930363,hypothetical protein,2623620283,Synechococcus,5.3,ISOLATE
AG-420-M02_2717521241,60001830,AG-420-M02,2717521241,hypothetical protein,2716884604,Synechococcus,5.3,SAG
AG-420-M02_2717520672,60001830,AG-420-M02,2717520672,hypothetical protein,2716884604,Synechococcus,5.3,SAG
AG-420-M02_2717521415,60001830,AG-420-M02,2717521415,hypothetical protein,2716884604,Synechococcus,5.3,SAG
AG-420-M02_2717520670,60001830,AG-420-M02,2717520670,hypothetical protein,2716884604,Synechococcus,5.3,SAG
AG-420-M02_2717521326,60002365,AG-420-M02,2717521326,hypothetical protein,2716884604,Synechococcus,5.3,SAG
AG-450-M17_2717522719,60002365,AG-450-M17,2717522719,hypothetical protein,2716884606,Synechococcus,5.3,SAG
AG-323-O22_2717520078,60001830,AG-323-O22,2717520078,hypothetical protein,2716884603,Synechococcus,Unclassified,SAG
AG-323-O22_2717520477,60001830,AG-323-O22,2717520477,hypothetical protein,2716884603,Synechococcus,Unclassified,SAG
AG-323-O22_2717520445,60001830,AG-323-O22,2717520445,hypothetical protein,2716884603,Synechococcus,Unclassified,SAG
AG-323-O22_2717520401,60001888,AG-323-O22,2717520401,hypothetical protein,2716884603,Synechococcus,Unclassified,SAG
AG-323-O22_2717520006,60001888,AG-323-O22,2717520006,hypothetical protein,2716884603,Synechococcus,Unclassified,SAG
AG-323-O22_2717520179,60002365,AG-323-O22,2717520179,hypothetical protein,2716884603,Synechococcus,Unclassified,SAG
P-SSM2_638311469,60001888,P-SSM2,638311469,hypothetical protein,638275926,Virus,Not Assigned,ISOLATE
P-SSM5_2588439353,60001888,P-SSM5,2588439353,hypothetical protein,2588253666,Virus,Not Assigned,ISOLATE
AG-345-E02_2717797987,60001888,AG-345-E02,2717797987,hypothetical protein,2716884855,Virus,Not Assigned,SAG
AG-345-F15_2717503953,60001888,AG-345-F15,2717503953,hypothetical protein,2716884584,Virus,Not Assigned,SAG
AG-345-P14_2717798370,60001888,AG-345-P14,2717798370,hypothetical protein,2716884856,Virus,Not Assigned,SAG
